Data supplied by UK-AIR on 13/3/2020
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Bath A4 Roadside,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit
09-03-2020,03:00,2.99352,P,ugm-3,6.12000,P,ugm-3,10.71000,P,ugm-3
09-03-2020,04:00,1.37203,P,ugm-3,6.88500,P,ugm-3,8.22375,P,ugm-3
09-03-2020,05:00,0.99784,P,ugm-3,5.73750,P,ugm-3,6.69375,P,ugm-3
09-03-2020,06:00,3.61717,P,ugm-3,10.13625,P,ugm-3,15.68250,P,ugm-3
09-03-2020,07:00,19.20842,P,ugm-3,30.02625,P,ugm-3,59.47875,P,ugm-3
09-03-2020,08:00,27.56533,P,ugm-3,35.76375,P,ugm-3,78.03000,P,ugm-3
09-03-2020,09:00,41.16090,P,ugm-3,47.43000,P,ugm-3,110.54250,P,ugm-3
09-03-2020,10:00,30.05993,P,ugm-3,40.73625,P,ugm-3,86.82750,P,ugm-3
09-03-2020,11:00,22.70086,P,ugm-3,30.98250,P,ugm-3,65.79000,P,ugm-3
09-03-2020,12:00,21.82775,P,ugm-3,30.98250,P,ugm-3,64.45125,P,ugm-3
09-03-2020,13:00,26.31803,P,ugm-3,31.93875,P,ugm-3,72.29250,P,ugm-3
09-03-2020,14:00,26.31803,P,ugm-3,40.73625,P,ugm-3,81.09000,P,ugm-3
09-03-2020,15:00,33.67710,P,ugm-3,46.09125,P,ugm-3,97.72875,P,ugm-3
09-03-2020,16:00,28.81263,P,ugm-3,50.87250,P,ugm-3,95.05125,P,ugm-3
09-03-2020,17:00,24.57181,P,ugm-3,44.94375,P,ugm-3,82.62000,P,ugm-3
09-03-2020,18:00,27.81479,P,ugm-3,44.17875,P,ugm-3,86.82750,P,ugm-3
09-03-2020,19:00,19.33315,P,ugm-3,32.89500,P,ugm-3,62.53875,P,ugm-3
09-03-2020,20:00,13.22138,P,ugm-3,25.24500,P,ugm-3,45.51750,P,ugm-3
09-03-2020,21:00,3.86663,P,ugm-3,16.25625,P,ugm-3,22.18500,P,ugm-3
09-03-2020,22:00,2.86879,P,ugm-3,14.34375,P,ugm-3,18.74250,P,ugm-3
09-03-2020,23:00,2.99352,P,ugm-3,10.90125,P,ugm-3,15.49125,P,ugm-3
09-03-2020,24:00,1.62149,P,ugm-3,6.69375,P,ugm-3,9.18000,P,ugm-3
10-03-2020,01:00,2.12041,P,ugm-3,5.54625,P,ugm-3,8.79750,P,ugm-3
10-03-2020,02:00,1.24730,P,ugm-3,3.82500,P,ugm-3,5.73750,P,ugm-3
10-03-2020,03:00,0.99784,P,ugm-3,3.25125,P,ugm-3,4.78125,P,ugm-3
10-03-2020,04:00,1.24730,P,ugm-3,1.72125,P,ugm-3,3.63375,P,ugm-3
10-03-2020,05:00,1.37203,P,ugm-3,3.06000,P,ugm-3,5.16375,P,ugm-3
10-03-2020,06:00,3.36771,P,ugm-3,6.69375,P,ugm-3,11.85750,P,ugm-3
10-03-2020,07:00,8.98056,P,ugm-3,14.53500,P,ugm-3,28.30500,P,ugm-3
10-03-2020,08:00,17.96112,P,ugm-3,27.34875,P,ugm-3,54.88875,P,ugm-3
10-03-2020,09:00,22.57613,P,ugm-3,27.54000,P,ugm-3,62.15625,P,ugm-3
10-03-2020,10:00,20.95464,P,ugm-3,25.24500,P,ugm-3,57.37500,P,ugm-3
10-03-2020,11:00,17.08801,P,ugm-3,22.75875,P,ugm-3,48.96000,P,ugm-3
10-03-2020,12:00,12.09881,P,ugm-3,20.08125,P,ugm-3,38.63250,P,ugm-3
10-03-2020,13:00,11.72462,P,ugm-3,15.30000,P,ugm-3,33.27750,P,ugm-3
10-03-2020,14:00,13.47084,P,ugm-3,14.72625,P,ugm-3,35.38125,P,ugm-3
10-03-2020,15:00,15.59125,P,ugm-3,15.87375,P,ugm-3,39.78000,P,ugm-3
10-03-2020,16:00,10.35259,P,ugm-3,11.28375,P,ugm-3,27.15750,P,ugm-3
10-03-2020,17:00,13.47084,P,ugm-3,13.77000,P,ugm-3,34.42500,P,ugm-3
10-03-2020,18:00,14.09449,P,ugm-3,26.39250,P,ugm-3,48.00375,P,ugm-3
10-03-2020,19:00,14.34395,P,ugm-3,27.73125,P,ugm-3,49.72500,P,ugm-3
10-03-2020,20:00,8.60637,P,ugm-3,23.71500,P,ugm-3,36.91125,P,ugm-3
10-03-2020,21:00,6.36123,P,ugm-3,15.10875,P,ugm-3,24.86250,P,ugm-3
10-03-2020,22:00,5.86231,P,ugm-3,19.69875,P,ugm-3,28.68750,P,ugm-3
10-03-2020,23:00,2.74406,P,ugm-3,11.47500,P,ugm-3,15.68250,P,ugm-3
10-03-2020,24:00,3.49244,P,ugm-3,11.66625,P,ugm-3,17.02125,P,ugm-3
11-03-2020,01:00,1.99568,P,ugm-3,8.60625,P,ugm-3,11.66625,P,ugm-3
11-03-2020,02:00,1.49676,P,ugm-3,5.73750,P,ugm-3,8.03250,P,ugm-3
11-03-2020,03:00,0.87311,P,ugm-3,4.97250,P,ugm-3,6.31125,P,ugm-3
11-03-2020,04:00,1.12257,P,ugm-3,5.73750,P,ugm-3,7.45875,P,ugm-3
11-03-2020,05:00,2.86879,P,ugm-3,10.32750,P,ugm-3,14.72625,P,ugm-3
11-03-2020,06:00,6.98488,P,ugm-3,21.80250,P,ugm-3,32.51250,P,ugm-3
11-03-2020,07:00,23.94816,P,ugm-3,41.31000,P,ugm-3,78.03000,P,ugm-3
11-03-2020,08:00,40.91144,P,ugm-3,60.81750,P,ugm-3,123.54750,P,ugm-3
11-03-2020,09:00,33.92656,P,ugm-3,55.46250,P,ugm-3,107.48250,P,ugm-3
11-03-2020,10:00,27.69006,P,ugm-3,39.39750,P,ugm-3,81.85500,P,ugm-3
11-03-2020,11:00,24.07289,P,ugm-3,29.07000,P,ugm-3,65.98125,P,ugm-3
11-03-2020,12:00,16.83855,P,ugm-3,20.65500,P,ugm-3,46.47375,P,ugm-3
11-03-2020,13:00,23.44924,P,ugm-3,32.51250,P,ugm-3,68.46750,P,ugm-3
11-03-2020,14:00,15.96544,P,ugm-3,26.96625,P,ugm-3,51.44625,P,ugm-3
11-03-2020,15:00,19.70734,P,ugm-3,27.34875,P,ugm-3,57.56625,P,ugm-3
11-03-2020,16:00,18.33531,P,ugm-3,31.17375,P,ugm-3,59.28750,P,ugm-3
11-03-2020,17:00,18.33531,P,ugm-3,33.08625,P,ugm-3,61.20000,P,ugm-3
11-03-2020,18:00,15.21706,P,ugm-3,31.17375,P,ugm-3,54.50625,P,ugm-3
11-03-2020,19:00,7.85799,P,ugm-3,19.31625,P,ugm-3,31.36500,P,ugm-3
11-03-2020,20:00,5.61285,P,ugm-3,19.12500,P,ugm-3,27.73125,P,ugm-3
11-03-2020,21:00,4.73974,P,ugm-3,15.87375,P,ugm-3,23.14125,P,ugm-3
11-03-2020,22:00,3.99136,P,ugm-3,9.75375,P,ugm-3,15.87375,P,ugm-3
11-03-2020,23:00,3.24298,P,ugm-3,8.60625,P,ugm-3,13.57875,P,ugm-3
11-03-2020,24:00,1.49676,P,ugm-3,4.59000,P,ugm-3,6.88500,P,ugm-3
12-03-2020,01:00,1.24730,P,ugm-3,4.01625,P,ugm-3,5.92875,P,ugm-3
12-03-2020,02:00,5.98704,P,ugm-3,4.97250,P,ugm-3,14.15250,P,ugm-3
12-03-2020,03:00,2.74406,P,ugm-3,6.31125,P,ugm-3,10.51875,P,ugm-3
12-03-2020,04:00,1.37203,P,ugm-3,4.97250,P,ugm-3,7.07625,P,ugm-3
12-03-2020,05:00,2.12041,P,ugm-3,5.54625,P,ugm-3,8.79750,P,ugm-3
12-03-2020,06:00,4.73974,P,ugm-3,8.41500,P,ugm-3,15.68250,P,ugm-3
12-03-2020,07:00,13.96976,P,ugm-3,20.46375,P,ugm-3,41.88375,P,ugm-3
12-03-2020,08:00,25.19546,P,ugm-3,37.10250,P,ugm-3,75.73500,P,ugm-3
12-03-2020,09:00,29.43628,P,ugm-3,36.52875,P,ugm-3,81.66375,P,ugm-3
12-03-2020,10:00,27.69006,P,ugm-3,34.04250,P,ugm-3,76.50000,P,ugm-3
12-03-2020,11:00,43.28131,P,ugm-3,39.78000,P,ugm-3,106.14375,P,ugm-3
12-03-2020,12:00,23.44924,P,ugm-3,25.24500,P,ugm-3,61.20000,P,ugm-3
12-03-2020,13:00,24.82127,P,ugm-3,28.11375,P,ugm-3,66.17250,P,ugm-3
12-03-2020,14:00,25.44492,P,ugm-3,27.15750,P,ugm-3,66.17250,P,ugm-3
12-03-2020,15:00,18.33531,P,ugm-3,20.65500,P,ugm-3,48.76875,P,ugm-3
12-03-2020,16:00,18.08585,P,ugm-3,18.36000,P,ugm-3,46.09125,P,ugm-3
12-03-2020,17:00,15.46652,P,ugm-3,26.58375,P,ugm-3,50.29875,P,ugm-3
12-03-2020,18:00,17.96112,P,ugm-3,23.14125,P,ugm-3,50.68125,P,ugm-3
12-03-2020,19:00,15.21706,P,ugm-3,25.24500,P,ugm-3,48.57750,P,ugm-3
12-03-2020,20:00,10.60205,P,ugm-3,20.27250,P,ugm-3,36.52875,P,ugm-3
12-03-2020,21:00,8.10745,P,ugm-3,15.87375,P,ugm-3,28.30500,P,ugm-3
12-03-2020,22:00,4.24082,P,ugm-3,8.79750,P,ugm-3,15.30000,P,ugm-3
12-03-2020,23:00,5.98704,P,ugm-3,8.60625,P,ugm-3,17.78625,P,ugm-3
12-03-2020,24:00,2.49460,P,ugm-3,8.60625,P,ugm-3,12.43125,P,ugm-3
